RUN_ID,BioProject,NCBI_SRA,NCBI_assembly_accession,Bakta_Annotation,PRAM_strain_ID,Alternative_ID,Assembly_contigs_num,Assembly_length_bp,Assembly_N50,Assembly_QC_pass,original_collection,year_of_isolation,date_of_isolation,latitude_of_isolation,longitude_of_isolation,elevation,global_region_of_isolation,country_of_isolation,area_or_nearest_village,agroecological_zone,preceding_crop_common_name,material_of_isolation,tissue_of_isolation,Clade_of_isolation,order_of_isolation,host_genus_of_isolation,host_spp_of_isolation,host_spp_or_variety_of_isolation,host_common_name,plotting_categories,host_phenotype_of_isolation,notes,assigned_phylotype,phylotype_reassigned_by_tree,assigned_sequevar,discrepancies_to_prior_phylotype
PD_3269,PRJNA663270,,GCA_015911565.1,,,,166,5249753,84054,yes,,1997,,,,,Europe,Slovenia,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,IIB,,unknown
PD_3270,PRJNA663270,,GCA_015911515.1,,,,165,5634766,98452,yes,,1998,,,,,North America,Costa Rica,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,IIA,,unknown
PD_4124,PRJNA663270,,GCA_015911415.1,,,,145,5246553,93222,yes,,2001,,,,,Africa,Kenya,,,,,,Eudicot,Geraniales,Pelargonium,Pelargonium x hortorum,,,Other Rosids,,,,IIB,,unknown
PD_441,PRJNA663270,,GCA_015911785.1,,,,131,5127907,111884,yes,,1976,,,,,Europe,Sweden,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,IIB,,unknown
PD_445,PRJNA663270,,GCA_015910775.1,,,,150,5261782,110328,yes,,1989,,,,,Africa,Egypt,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,IIB,,unknown
PD_7123,PRJNA663270,,GCA_015911755.1,,,,11,5884479,937944,yes,,,,,,,,,,,,,,Eudicot,Rosales,Rosa,Rosa spp.,,,Other Rosids,,,,I,,unknown
Pe_1,PRJNA593908,,GCA_011420365.1,,,,5,5840003,3681758,yes,,2000,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_18,PRJNA593908,,GCA_012271525.1,,,,254,6029178,78643,yes,,2002,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_2,PRJNA593908,,GCA_012062585.1,,,,213,5600524,78593,yes,,2000,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_24,PRJNA593908,,GCA_012271545.1,,,,253,5917705,80654,yes,,2002,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_27,PRJNA593908,,GCA_012062505.1,,,,9,5853820,1654982,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_3,PRJNA593908,,GCA_012062465.1,,,,3,5938020,3851698,yes,,2001,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_39,PRJNA593908,,GCA_012062495.1,,,,4,5919856,3808376,yes,,2005,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_51,PRJNA593908,,GCA_012271355.1,,,,229,5722228,78522,yes,,2005,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_52,PRJNA593908,,GCA_012271325.1,,,,240,5688143,75069,yes,,2005,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_56,PRJNA593908,,GCA_012271305.1,,,,225,5642649,78443,yes,,2005,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_57,PRJNA593908,,GCA_012062545.1,,,,2,5720795,3754354,yes,,2005,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Pe_61,PRJNA593908,,GCA_012271315.1,,,,246,5719158,78443,yes,,2005,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
PeaFJ1,PRJNA695107,,GCA_023518395.1,,,,2,5808912,3800378,yes,,2014,,,,,Asia,China,,,,,,Eudicot,Fabales,Arachis,Arachis hypogaea,,,Other Rosids,,,II,I,,discrepancy
Pn33,PRJNA616449,,GCA_023130755.1,,,,114,5725755,100379,yes,,2017,,,,,Asia,China,,,,,,Eudicot,Fabales,Arachis,Arachis hypogaea,,,Other Rosids,,,I,I,,match
Po82,PRJNA66837,,GCA_000215325.1,,,,2,5430263,3481091,yes,,,,,,,North America,Mexico,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
POPS1_UW379,PRJNA775652,,GCA_023076705.1,,,,265,5842501,79538,yes,,,,,,,Asia,China,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
Pp26,PRJNA616449,,GCA_023130735.1,,,,146,5803733,112122,yes,,2018,,,,,Asia,China,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
PSI07,PRJEA50683,,GCA_000283475.1,,,,2,5605618,3520618,yes,,2005,,,,,Asia,Indonesia,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,IV,IV,,match
PSS1308,PRJNA347357,,GCA_001870805.1,,,,162,5679503,104659,yes,,,,,,,Asia,Taiwan,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
PSS216,PRJNA347357,,GCA_001876975.1,,,,224,5871302,77819,yes,,1996,,,,,Asia,Taiwan,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
PSS4,PRJNA347357,,GCA_001876985.1,,,,134,5609284,104334,yes,,1988,,,,,Asia,Taiwan,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
Pt01,PRJNA616449,,GCA_023130685.1,,,,188,5621911,93668,yes,,2016,,,,,Asia,China,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
RD15,PRJNA347357,,GCA_001854265.1,,,,139,5486248,96523,yes,,,,,,,Asia,Taiwan,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
RS,PRJNA594457,,GCA_018243235.1,,,,2,5613239,3618724,yes,,2018,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
RS_476,PRJNA388859,,GCA_003595305.1,,,,2,5810927,3716422,yes,,2011,,,,,South America,Brazil,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,,I,,unknown
RS_488,PRJNA388430,,GCA_002501565.1,,,,2,5411685,3412138,yes,,2012,,,,,South America,Brazil,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,,IIB,,unknown
RS_489,PRJNA388980,,GCA_002549815.1,,,,2,5411504,3411957,yes,,2012,,,,,South America,Brazil,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,,IIA,,unknown
Rs-09-161,PRJNA217471,,GCA_000671335.1,,,,75,5757917,79465,yes,,2009,,,,,Asia,India,,,,,,Eudicot,Solanales,Solanum,Solanum melongena,,,Other Solanaceae,,,I,I,,match
RS-N,PRJNA838437,,GCA_024023015.1,,,,3,5828457,3726279,yes,,2016,,,,,Asia,China,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,,I,,unknown
Rs-SY1,PRJNA733238,,GCA_018731965.1,,,,2,5708904,3653887,yes,,2014,,,,,Asia,China,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
Rs-T02,PRJNA298373,,GCA_001484095.1,,,,169,5804239,93166,yes,,2010,,,,,Asia,China,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,I,I,,match
RS10,PRJNA734794,,GCA_018861195.1,,,,2,5849528,3793201,yes,,2018,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
Rs124_UW586,PRJNA775652,,GCA_023075685.1,,,,232,5738224,96585,yes,,2004,,,,,North America,USA,,,,,,Eudicot,Cornales,Hydrangea,Hydrangea spp.,,,Other Asterids,,,IIA,IIA,,match
RS2,PRJEB8309,,GCA_001373295.1,,,,1,4788265,101387,yes,,,,,,,,,,,,,,,,,,,,,,,,IIB,,unknown
RS24,PRJNA627753,,GCA_018733955.1,,,,3,6104954,3908757,yes,,2018,,,,,Asia,China,,,,,,Eudicot,Solanales,Solanum,Solanum muricatum,,,Other Solanaceae,,,I,I,,match
Rs5,PRJNA591018,,GCA_014884745.1,,,,2,5430180,3592797,yes,,2004,,,,,North America,USA,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,IIA,,unknown
Rs540_UW751,PRJNA775652,,GCA_023075165.1,,,,186,5508785,91379,yes,,2019,,,,,South America,Brazil,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,IIA,IIA,,match
Rs545_UW752,PRJNA775652,,GCA_023075175.1,,,,241,5815314,131974,yes,,2019,,,,,South America,Brazil,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,IIA,IIA,,match
RS638,PRJNA769566,,GCA_026016625.1,,,,2,5901998,3840767,yes,,2020,,,,,Asia,China,,,,,,Eudicot,Asterales,Helianthus,Helianthus sp.,,,Other Asterids,,,,I,,unknown
RS639,PRJNA769567,,GCA_026016645.1,,,,2,5941034,3858011,yes,,2020,,,,,Asia,China,,,,,,Eudicot,Asterales,Helianthus,Helianthus sp.,,,Other Asterids,,,,I,,unknown
RSCM,PRJNA422474,,GCA_002894285.1,,,,2,6000712,3788542,yes,,2016,,,,,Asia,China,,,,,,Eudicot,Cucurbitales,Cucurbita,Cucurbita maxima,,,Cucurbits,,,I,I,,match
RsT01,PRJNA803068,,GCA_022095055.1,,,,104,5352175,143029,yes,,2018,,,,,South America,Colombia,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,,IIB,,unknown
RUN0002,PRJNA826884,,GCA_023646475.1,,,,69,5549250,202595,yes,,2000,,,,,Caribbean,Martinique,,,,,,Monocot,Alismatales,Anthurium,Anthurium spp.,,,Araceae,,,II,IIB,,match
RUN0003,PRJNA826884,,GCA_023646515.1,,,,89,5548179,167031,yes,,1999,,,,,Caribbean,Martinique,,,,,,Monocot,Alismatales,Anthurium,Anthurium spp.,,,Araceae,,,II,IIB,,match
RUN2279,PRJNA591018,,GCA_014884705.1,,,,2,5746272,3835000,yes,,2013,,,,,Africa,Madagascar,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,III,,unknown
RUN2474,PRJNA591018,,GCA_014884685.1,,,,2,5654469,3712138,yes,,2013,,,,,Africa,Madagascar,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,,III,,unknown
RUN58_UW646,PRJNA775652,,GCA_023075475.1,,,,85,5347203,178626,yes,,,,,,,Africa,Reunion,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIA,IIA,,match
SD54,PRJNA202849,,GCA_000430925.2,,,,165,5647316,83046,yes,,2004,,,,,Asia,China,,,,,,Monocot,Zingiberales,Zingiber,Zingiber officinale,,,Other Zingiberales,,,I,I,,match
SEPPX05,PRJNA379485,,GCA_002162015.1,,,,2,5996934,3930849,yes,,2014,,,,,Asia,China,,,,,,Eudicot,Lamiales,Sesamum,Sesamum indicum,,,Other Asterids,,,I,I,,match
SFC,PRJNA430893,,GCA_003590625.2,,,,2,5713471,104519,yes,,2012,,,,,South America,Brazil,,,,,,Monocot,Zingiberales,Musa,Musa acuminata,,,Musa,,,II,IIA,,match
SL1931,PRJNA814415,,GCA_022625045.1,,,,4,5904965,3744397,yes,,1998,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Capsicum,Capsicum annuum,,,Other Solanaceae,,,I,I,,match
SL2064,PRJNA396777,,GCA_003515445.1,,,,2,5473607,3589215,yes,,1998,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
SL2312,PRJNA396777,,GCA_003515425.1,,,,2,5521456,3532889,yes,,1998,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
SL2330,PRJNA396777,,GCA_003515225.1,,,,2,5674600,3672745,yes,,1999,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL2729,PRJNA396777,,GCA_003515405.1,,,,2,5703338,3714282,yes,,1999,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL3022,PRJNA396777,,GCA_003515385.1,,,,2,5605251,3570269,yes,,1999,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
SL3103,PRJNA396777,,GCA_003515205.1,,,,2,5618133,3483386,yes,,1999,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL3175,PRJNA396777,,GCA_003515185.1,,,,2,5555993,3569709,yes,,1999,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
SL3300,PRJNA396777,,GCA_003515625.1,,,,2,5903911,3870145,yes,,2000,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL3730,PRJNA396777,,GCA_003515365.1,,,,2,5686064,3716376,yes,,2000,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL3755,PRJNA396777,,GCA_003515345.1,,,,2,5792854,3786687,yes,,2000,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL3822,PRJNA396777,,GCA_003515605.1,,,,2,5971831,3837023,yes,,2000,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
SL3882,PRJNA396777,,GCA_003515585.1,,,,2,6025869,3942912,yes,,2001,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
Sw698,PRJNA857834,,GCA_025859635.1,,,,2,5562184,3450728,yes,,1998,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,,I,,unknown
SY1,PRJNA714746,,GCA_018540425.1,,,,2,5879542,3702477,yes,,2020,,,,,Asia,China,,,,,,Eudicot,Lamiales,Pogostemon,Pogostemon cablin,,,Other Asterids,,,I,I,,match
T1-UY_UW688,PRJNA775652,,GCA_023075355.1,,,,148,5662033,138846,yes,,2004,,,,,South America,Uruguay,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,IIA,IIA,,match
T101,PRJNA396777,,GCA_003515485.1,,,,2,5521368,3532837,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
T11,PRJNA396777,,GCA_003515165.1,,,,2,5450627,3566822,yes,,1999,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
T110,PRJNA396777,,GCA_003515465.1,,,,2,5642243,3643902,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
T117,PRJNA396777,,GCA_003515245.1,,,,2,5807463,3745577,yes,,2001,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
T12,PRJNA396777,,GCA_003515325.1,,,,2,5520985,3532612,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
T25,PRJNA396777,,GCA_003515305.1,,,,2,5715510,3713841,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
T25_UW811,PRJNA775652,,GCA_023074975.1,,,,206,5878784,77974,yes,,2018,,,,,Africa,Togo,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,I,I,,match
T2C-Rasto,PRJNA748156,,GCA_019737115.1,,,,183,5628295,105684,yes,,2021,,,,,Asia,Viet Nam,,,,,,Eudicot,Cucurbitales,Cucumis,Cucumis sativus,,,Cucurbits,,,I,I,,match
T42,PRJNA396777,,GCA_003515565.1,,,,2,5497698,3716587,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
T51,PRJNA396777,,GCA_003515145.1,,,,2,5400849,3517093,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
T523,PRJNA396766,,GCA_003595325.1,,,,2,5722329,3652934,yes,,2008,,,,,Asia,Philippines,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,I,I,,match
T60,PRJNA396777,,GCA_003515545.1,,,,2,6015554,3944067,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
T78,PRJNA396777,,GCA_003515285.1,,,,3,6147432,3955538,yes,,2001,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,I,I,,match
T82,PRJNA396777,,GCA_003515525.1,,,,2,5521457,3532888,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
T95,PRJNA396777,,GCA_003515505.1,,,,2,5474514,3590102,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
T98,PRJNA396777,,GCA_003515265.1,,,,2,5555978,3569696,yes,,2003,,,,,Asia,South Korea,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IV,IV,,match
Tb04,PRJNA616449,,GCA_023130705.1,,,,93,5896040,138083,yes,,2015,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
Tb18,PRJNA616449,,GCA_023130655.1,,,,72,5942602,131590,yes,,2016,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
Tg03,PRJNA476035,,GCA_003725665.1,,,,181,5927306,102533,yes,,2017,,,,,Asia,China,,,,,,Eudicot,Cucurbitales,Luffa,Luffa aegyptiaca,,,Cucurbits,,,I,I,,match
UA-1579,PRJNA503606,,GCA_003860725.1,,,,1,5081426,5081326,yes,,2014,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa acuminata,,,Musa,,,IIB,IIB,,match
UA-1591,PRJNA503606,,GCA_003860705.1,,,,1,5351985,5351885,yes,,2014,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,IIB,IIB,,match
UA-1609,PRJNA503606,,GCA_003860765.1,,,,1,5068052,5067952,yes,,2014,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa spp.,,,Musa,,,IIB,IIB,,match
UA-1611,PRJNA503606,,GCA_003860685.1,,,,1,5195693,5195593,yes,,2014,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa spp.,,,Musa,,,IIA,IIA,,match
UA-1612,PRJNA503606,,GCA_003860665.1,,,,1,5003359,5003259,yes,,2014,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa spp.,,,Musa,,,IIA,IIA,,match
UA-1617,PRJNA503606,,GCA_003860745.1,,,,1,5362479,5362379,yes,,2014,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,IIB,IIB,,match
UGMSS_Db01,PRJNA580360,,GCA_016743075.1,,,,2,5185188,3570277,yes,,2019,,,,,Asia,Indonesia,,,,,,Monocot,Zingiberales,Musa,Musa balbisiana,,,Musa,,,,IV,,unknown
UQRS280_UW738,PRJNA775652,,GCA_023075235.1,,,,85,5597219,177029,yes,,,,,,,Asia,Indonesia,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,IV,IV,,match
UQRS637_UW745,PRJNA775652,,GCA_023075155.1,,,,210,5666501,78026,yes,,,,,,,Asia,Indonesia,,,,,,Monocot,Zingiberales,Musa,Musa spp.,,,Musa,,,I,I,,match
UW120,PRJNA775652,,GCA_023077635.1,,,,152,5220785,93055,yes,,1961,,,,,North America,Costa Rica,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
UW128,PRJNA826884,,GCA_023646455.1,,,,83,5494760,147303,yes,,1962,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,II,IIB,,match
UW132,PRJNA834840,,GCA_028464965.1,,,,83,5481571,144488,yes,,1962,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,,IIB,,unknown
UW134,PRJNA775652,,GCA_023077615.1,,,,3,5694350,3821275,yes,,1955,,,,,Africa,Kenya,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIA,IIA,,match
UW145,PRJNA775652,,GCA_023077585.1,,,,102,5434363,126604,yes,,1961,,,,,Oceania,Australia,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
UW156,PRJNA775652,,GCA_023077575.1,,,,5,5659397,3514334,yes,,1962,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,IIB,IIB,,match
UW158,PRJNA834840,,GCA_028464865.1,,,,87,5457915,140298,yes,,1962,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata,,,Musa,,,,IIB,,unknown
UW160,PRJNA775652,,GCA_023077535.1,,,,11,5801076,1968925,yes,,1962,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,IIB,IIB,,match
UW161,PRJNA775652,,GCA_023077515.1,,,,4,5665630,3191912,yes,,,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,IIB,IIB,,match
UW162,PRJNA775652,,GCA_023077495.1,,,,10,5727425,1961361,yes,,1963,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,IIB,IIB,,match
UW163,PRJNA297400,,GCA_001587135.1,,,,4,5596238,3509932,yes,,1967,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,IIB,IIB,,match
UW170,PRJNA826884,,GCA_023646415.1,,,,40,5412403,244099,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Heliconia,Heliconia spp.,,,Other Zingiberales,,,II,IIB,,match
UW171,PRJNA834840,,GCA_028464815.1,,,,51,5268082,183394,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Heliconia,Heliconia spp.,,,Other Zingiberales,,,,IIB,,unknown
UW172,PRJNA834840,,GCA_028464835.1,,,,56,5388829,186452,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Heliconia,Heliconia spp.,,,Other Zingiberales,,,,IIB,,unknown
UW174,PRJNA834840,,GCA_028464785.1,,,,53,5385000,183394,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Heliconia,Heliconia spp.,,,Other Zingiberales,,,,IIB,,unknown
UW175,PRJNA775652,,GCA_023077475.1,,,,109,5365552,124369,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,Plantain,,Musa,,,IIB,IIB,,match
UW176,PRJNA834840,,GCA_028464775.1,,,,89,5365472,138675,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,,IIB,,unknown
UW177,PRJNA834840,,GCA_028464765.1,,,,81,5366744,170557,yes,,1961,,,,,South America,Colombia,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,,IIB,,unknown
UW187,PRJNA775652,,GCA_023077435.1,,,,182,5426668,86932,yes,,1963,,,,,North America,USA,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,IIA,IIA,,match
UW190,PRJNA834840,,GCA_028464665.1,,,,93,5492905,144569,yes,,1964,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,,IIB,,unknown
UW192,PRJNA834840,,GCA_028464745.1,,,,99,5471960,139800,yes,,1964,,,,,South America,Peru,,,,,,Monocot,Zingiberales,Musa,Musa x paradisiaca,,,Musa,,,,IIB,,unknown
UW193,PRJNA775652,,GCA_023077445.1,,,,4,5940143,3824570,yes,,,,,,,South America,Peru,,,,,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,,Tomato,,,I,I,,match
UW210,PRJNA775652,,GCA_023077375.1,,,,195,5465044,80236,yes,,1965,,,,,North America,USA,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,IIA,IIA,,match
UW220a,PRJNA775652,,GCA_023077415.1,,,,148,5205065,79331,yes,,,,,,,Asia,India,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
UW220c,PRJNA775652,,GCA_023077335.1,,,,163,5212396,87358,yes,,,,,,,Asia,India,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
UW220e,PRJNA775652,,GCA_023077315.1,,,,139,5205509,101424,yes,,1967,,,,,Asia,India,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
UW225,PRJNA775652,,GCA_023077255.1,,,,157,5048636,93140,yes,,,,,,,,,,,,,,,,,,,,,,,IIB,IIB,,match
UW229,PRJNA775652,,GCA_023077275.1,,,,2,5516225,3314965,yes,,1968,,,,,South America,Brazil,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIA,IIA,,match
UW24,PRJNA257008,,GCA_001696855.1,,,,124,5183779,120384,yes,,1951,,,,,Asia,Israel,,,,,,Eudicot,Solanales,Solanum,Solanum tuberosum,,,Potato,,,IIB,IIB,,match
